499.65	83.306
499.85	83.332
500.05	83.326
500.24	83.339
500.44	83.322
500.64	83.291
500.84	83.332
501.04	83.335
501.24	83.375
501.44	83.412
501.64	83.404
501.84	83.38
502.04	83.342
502.24	83.427
502.44	83.392
502.64	83.439
502.84	83.467
503.04	83.487
503.24	83.548
503.44	83.632
503.64	83.652
503.84	83.679
504.03	83.603
504.23	83.618
504.43	83.607
504.63	83.589
504.83	83.579
505.03	83.569
505.23	83.545
505.43	83.596
505.63	83.578
505.83	83.562
506.03	83.574
506.23	83.598
506.43	83.586
506.62	83.608
506.82	83.599
507.02	83.566
507.22	83.511
507.42	83.45
507.62	83.352
507.82	83.266
508.02	83.253
508.22	83.257
508.42	83.201
508.62	83.19
508.81	83.178
509.01	83.168
509.21	83.121
509.41	83.107
509.61	83.049
509.81	82.983
510.01	82.953
510.21	82.91
510.41	82.868
510.61	82.809
510.8	82.825
511	82.776
511.2	82.785
511.4	82.816
511.6	82.83
511.8	82.86
512	82.969
512.2	83.026
512.4	83.105
512.59	83.197
512.79	83.224
512.99	83.246
513.19	83.28
513.39	83.289
513.59	83.259
513.79	83.263
513.99	83.303
514.18	83.323
514.38	83.369
514.58	83.387
514.78	83.467
514.98	83.484
515.18	83.52
515.38	83.529
515.58	83.575
515.77	83.623
515.97	83.647
516.17	83.624
516.37	83.609
516.57	83.574
516.77	83.552
516.96	83.566
517.16	83.624
517.36	83.689
517.56	83.707
517.76	83.765
517.96	83.759
518.16	83.76
518.35	83.762
518.55	83.753
518.75	83.74
518.95	83.682
519.15	83.626
519.35	83.583
519.54	83.534
519.74	83.467
519.94	83.417
520.14	83.384
520.34	83.367
520.54	83.353
520.73	83.37
520.93	83.382
521.13	83.425
521.33	83.445
521.53	83.419
521.73	83.461
521.92	83.519
522.12	83.551
522.32	83.574
522.52	83.606
522.72	83.626
522.92	83.659
523.11	83.642
523.31	83.651
523.51	83.694
523.71	83.711
523.91	83.74
524.1	83.739
524.3	83.774
524.5	83.779
524.7	83.803
524.9	83.853
525.09	83.868
525.29	83.849
525.49	83.82
525.69	83.829
525.89	83.819
526.08	83.819
526.28	83.816
526.48	83.834
526.68	83.815
526.88	83.82
527.07	83.841
527.27	83.874
527.47	83.873
527.67	83.837
527.86	83.83
528.06	83.837
528.26	83.842
528.46	83.855
528.66	83.891
528.85	83.925
529.05	83.929
529.25	83.937
529.45	83.979
529.64	84.034
529.84	84.099
530.04	84.173
530.24	84.188
530.44	84.258
530.63	84.267
530.83	84.271
531.03	84.285
531.23	84.236
531.42	84.214
531.62	84.164
531.82	84.158
532.02	84.155
532.21	84.109
532.41	84.086
532.61	83.99
532.81	83.898
533	83.799
533.2	83.721
533.4	83.702
533.6	83.654
533.79	83.628
533.99	83.598
534.19	83.606
534.39	83.636
534.58	83.623
534.78	83.64
534.98	83.676
535.18	83.65
535.37	83.675
535.57	83.699
535.77	83.748
535.97	83.751
536.16	83.708
536.36	83.666
536.56	83.633
536.75	83.605
536.95	83.606
537.15	83.562
537.35	83.521
537.54	83.443
537.74	83.396
537.94	83.345
538.13	83.314
538.33	83.279
538.53	83.234
538.73	83.197
538.92	83.167
539.12	83.165
539.32	83.207
539.51	83.237
539.71	83.278
539.91	83.292
540.11	83.337
540.3	83.4
540.5	83.466
540.7	83.539
540.89	83.601
541.09	83.62
541.29	83.625
541.48	83.616
541.68	83.627
541.88	83.576
542.08	83.539
542.27	83.477
542.47	83.407
542.67	83.373
542.86	83.369
543.06	83.393
543.26	83.372
543.45	83.326
543.65	83.295
543.85	83.257
544.04	83.205
544.24	83.168
544.44	83.145
544.63	83.129
544.83	83.078
545.03	83.085
545.22	83.082
545.42	83.125
545.62	83.179
545.81	83.204
546.01	83.297
546.21	83.366
546.4	83.386
546.6	83.401
546.8	83.366
546.99	83.325
547.19	83.268
547.39	83.265
547.58	83.283
547.78	83.277
547.98	83.278
548.17	83.304
548.37	83.319
548.57	83.34
548.76	83.377
548.96	83.413
549.16	83.444
549.35	83.487
549.55	83.539
549.74	83.548
549.94	83.549
550.14	83.521
550.33	83.487
550.53	83.469
550.73	83.466
550.92	83.495
551.12	83.495
551.32	83.491
551.51	83.456
551.71	83.408
551.9	83.404
552.1	83.379
552.3	83.368
552.49	83.366
552.69	83.357
552.89	83.379
553.08	83.381
553.28	83.379
553.47	83.395
553.67	83.383
553.87	83.416
554.06	83.482
554.26	83.514
554.45	83.543
554.65	83.594
554.85	83.637
555.04	83.645
555.24	83.659
555.43	83.691
555.63	83.713
555.83	83.731
556.02	83.738
556.22	83.725
556.41	83.711
556.61	83.651
556.81	83.595
557	83.498
557.2	83.446
557.39	83.365
557.59	83.315
557.79	83.307
557.98	83.285
558.18	83.253
558.37	83.238
558.57	83.249
558.77	83.251
558.96	83.268
559.16	83.305
559.35	83.349
559.55	83.391
559.74	83.421
559.94	83.499
560.14	83.541
560.33	83.619
560.53	83.686
560.72	83.747
560.92	83.814
561.11	83.885
561.31	83.908
561.5	83.928
561.7	83.915
561.9	83.881
562.09	83.83
562.29	83.771
562.48	83.726
562.68	83.674
562.87	83.652
563.07	83.569
563.26	83.554
563.46	83.526
563.66	83.492
563.85	83.489
564.05	83.442
564.24	83.414
564.44	83.388
564.63	83.389
564.83	83.417
565.02	83.434
565.22	83.456
565.41	83.508
565.61	83.557
565.8	83.561
566	83.57
566.2	83.594
566.39	83.586
566.59	83.582
566.78	83.594
566.98	83.576
567.17	83.589
567.37	83.584
567.56	83.612
567.76	83.607
567.95	83.59
568.15	83.6
568.34	83.613
568.54	83.639
568.73	83.66
568.93	83.669
569.12	83.671
569.32	83.702
569.51	83.725
569.71	83.766
569.9	83.81
570.1	83.853
570.29	83.898
570.49	83.958
570.68	84.02
570.88	84.079
571.07	84.138
571.27	84.18
571.46	84.164
571.66	84.114
571.85	84.097
572.05	84.067
572.24	84.007
572.44	83.916
572.63	83.832
572.83	83.743
573.02	83.658
573.22	83.604
573.41	83.502
573.61	83.375
573.8	83.308
574	83.311
574.19	83.305
574.39	83.279
574.58	83.268
574.77	83.279
574.97	83.272
575.16	83.253
575.36	83.269
575.55	83.29
575.75	83.326
575.94	83.363
576.14	83.401
576.33	83.459
576.53	83.523
576.72	83.572
576.92	83.585
577.11	83.597
577.3	83.61
577.5	83.611
577.69	83.657
577.89	83.631
578.08	83.59
578.28	83.544
578.47	83.512
578.67	83.483
578.86	83.452
579.05	83.413
579.25	83.401
579.44	83.39
579.64	83.417
579.83	83.443
580.03	83.468
580.22	83.508
580.42	83.554
580.61	83.61
580.8	83.653
581	83.711
581.19	83.77
581.39	83.839
581.58	83.905
581.78	83.94
581.97	83.995
582.16	84.026
582.36	84.041
582.55	84.042
582.75	83.998
582.94	83.959
583.13	83.896
583.33	83.862
583.52	83.76
583.72	83.63
583.91	83.535
584.1	83.455
584.3	83.369
584.49	83.266
584.69	83.198
584.88	83.125
585.07	83.08
585.27	83.028
585.46	82.963
585.66	82.911
585.85	82.909
586.04	82.895
586.24	82.887
586.43	82.91
586.63	82.927
586.82	82.988
587.01	83.012
587.21	83.089
587.4	83.114
587.59	83.177
587.79	83.225
587.98	83.243
588.18	83.238
588.37	83.237
588.56	83.248
588.76	83.217
588.95	83.184
589.14	83.149
589.34	83.123
589.53	83.093
589.73	83.081
589.92	83.004
590.11	82.928
590.31	82.868
590.5	82.815
590.69	82.793
590.89	82.778
591.08	82.777
591.27	82.766
591.47	82.76
591.66	82.759
591.85	82.829
592.05	82.915
592.24	83.005
592.44	83.108
592.63	83.176
592.82	83.233
593.02	83.323
593.21	83.397
593.4	83.44
593.6	83.488
593.79	83.506
593.98	83.517
594.18	83.534
594.37	83.527
594.56	83.512
594.76	83.495
594.95	83.465
595.14	83.428
595.34	83.356
595.53	83.284
595.72	83.241
595.92	83.142
596.11	83.031
596.3	82.908
596.49	82.795
596.69	82.688
596.88	82.622
597.07	82.541
597.27	82.459
597.46	82.425
597.65	82.389
597.85	82.411
598.04	82.468
598.23	82.521
598.43	82.571
598.62	82.638
598.81	82.693
599	82.736
599.2	82.79
599.39	82.839
599.58	82.919
599.78	82.961
599.97	83.017
600.16	83.048
600.35	83.074
600.55	83.057
600.74	83.067
600.93	83.033
601.13	82.996
601.32	82.979
601.51	82.924
601.7	82.865
601.9	82.791
602.09	82.732
602.28	82.668
602.48	82.651
602.67	82.622
602.86	82.606
603.05	82.603
603.25	82.611
603.44	82.649
603.63	82.671
603.82	82.712
604.02	82.761
604.21	82.818
604.4	82.879
604.59	82.953
604.79	83.024
604.98	83.094
605.17	83.162
605.36	83.194
605.56	83.262
605.75	83.293
605.94	83.305
606.13	83.313
606.33	83.299
606.52	83.24
606.71	83.135
606.9	83.049
607.1	82.961
607.29	82.854
607.48	82.75
607.67	82.635
607.87	82.515
608.06	82.369
608.25	82.239
608.44	82.129
608.64	82.044
608.83	81.951
609.02	81.915
609.21	81.897
609.4	81.916
609.6	81.907
609.79	81.916
609.98	81.932
610.17	81.962
610.37	82.013
610.56	82.096
610.75	82.196
610.94	82.26
611.13	82.33
611.33	82.396
611.52	82.429
611.71	82.433
611.9	82.433
612.09	82.421
612.29	82.424
612.48	82.417
612.67	82.372
612.86	82.352
613.05	82.308
613.25	82.234
613.44	82.134
613.63	82.043
613.82	81.949
614.01	81.879
614.21	81.777
614.4	81.685
614.59	81.582
614.78	81.515
614.97	81.479
615.16	81.451
615.36	81.418
615.55	81.415
615.74	81.46
615.93	81.538
616.12	81.66
616.31	81.789
616.51	81.882
616.7	81.982
616.89	82.079
617.08	82.153
617.27	82.234
617.46	82.31
617.66	82.374
617.85	82.437
618.04	82.462
618.23	82.488
618.42	82.509
618.61	82.491
618.81	82.464
619	82.401
619.19	82.314
619.38	82.215
619.57	82.141
619.76	82.03
619.95	81.902
620.15	81.759
620.34	81.61
620.53	81.491
620.72	81.387
620.91	81.285
621.1	81.231
621.29	81.187
621.49	81.168
621.68	81.165
621.87	81.19
622.06	81.249
622.25	81.306
622.44	81.367
622.63	81.439
622.82	81.51
623.02	81.589
623.21	81.694
623.4	81.81
623.59	81.899
623.78	81.999
623.97	82.094
624.16	82.179
624.35	82.228
624.54	82.251
624.74	82.266
624.93	82.224
625.12	82.137
625.31	82.04
625.5	81.921
625.69	81.799
625.88	81.658
626.07	81.498
626.26	81.343
626.45	81.204
626.65	81.057
626.84	80.909
627.03	80.774
627.22	80.64
627.41	80.528
627.6	80.43
627.79	80.348
627.98	80.27
628.17	80.212
628.36	80.176
628.55	80.173
628.75	80.208
628.94	80.297
629.13	80.393
629.32	80.527
629.51	80.64
629.7	80.716
629.89	80.794
630.08	80.864
630.27	80.932
630.46	80.969
630.65	81.017
630.84	81.019
631.03	81.013
631.22	80.973
631.41	80.908
631.6	80.826
631.8	80.734
631.99	80.623
632.18	80.497
632.37	80.358
632.56	80.208
632.75	80.044
632.94	79.86
633.13	79.699
633.32	79.521
633.51	79.389
633.7	79.314
633.89	79.252
634.08	79.21
634.27	79.193
634.46	79.211
634.65	79.256
634.84	79.358
635.03	79.435
635.22	79.561
635.41	79.699
635.6	79.859
635.79	80.014
635.98	80.199
636.17	80.352
636.36	80.488
636.55	80.619
636.74	80.723
636.93	80.807
637.12	80.858
637.31	80.877
637.5	80.869
637.7	80.8
637.89	80.719
638.08	80.624
638.27	80.473
638.46	80.314
638.65	80.144
638.84	79.96
639.03	79.8
639.22	79.617
639.41	79.437
639.6	79.248
639.79	79.092
639.97	78.94
640.16	78.806
640.35	78.723
640.54	78.668
640.73	78.651
640.92	78.665
641.11	78.695
641.3	78.738
641.49	78.815
641.68	78.952
641.87	79.098
642.06	79.243
642.25	79.426
642.44	79.566
642.63	79.689
642.82	79.801
643.01	79.921
643.2	80.006
643.39	80.06
643.58	80.112
643.77	80.121
643.96	80.075
644.15	80.04
644.34	79.946
644.53	79.837
644.72	79.682
644.91	79.505
645.1	79.31
645.29	79.117
645.48	78.891
645.67	78.615
645.85	78.335
646.04	78.083
646.23	77.832
646.42	77.638
646.61	77.467
646.8	77.344
646.99	77.228
647.18	77.158
647.37	77.131
647.56	77.116
647.75	77.151
647.94	77.243
648.13	77.321
648.32	77.431
648.51	77.543
648.69	77.675
648.88	77.803
649.07	77.949
649.26	78.085
649.45	78.22
649.64	78.34
649.83	78.461
650.02	78.54
650.21	78.613
650.4	78.637
650.59	78.625
650.78	78.548
650.96	78.445
651.15	78.289
651.34	78.107
651.53	77.905
651.72	77.697
651.91	77.469
652.1	77.267
652.29	77.056
652.48	76.845
652.67	76.648
652.85	76.481
653.04	76.325
653.23	76.181
653.42	76.092
653.61	76.047
653.8	76.018
653.99	76.016
654.18	76.049
654.36	76.109
654.55	76.191
654.74	76.301
654.93	76.399
655.12	76.529
655.31	76.678
655.5	76.808
655.69	76.929
655.87	77.036
656.06	77.121
656.25	77.165
656.44	77.165
656.63	77.132
656.82	77.064
657.01	76.959
657.19	76.839
657.38	76.674
657.57	76.473
657.76	76.229
657.95	75.977
658.14	75.663
658.33	75.33
658.51	75.032
658.7	74.719
658.89	74.445
659.08	74.182
659.27	73.92
659.46	73.699
659.64	73.49
659.83	73.314
660.02	73.171
660.21	73.093
660.4	73.043
660.59	73.008
660.77	73.019
660.96	73.063
661.15	73.123
661.34	73.2
661.53	73.295
661.72	73.384
661.9	73.476
662.09	73.562
662.28	73.653
662.47	73.691
662.66	73.724
662.84	73.708
663.03	73.685
663.22	73.618
663.41	73.513
663.6	73.36
663.79	73.14
663.97	72.905
664.16	72.67
664.35	72.428
664.54	72.187
664.73	71.922
664.91	71.684
665.1	71.432
665.29	71.185
665.48	70.943
665.66	70.707
665.85	70.466
666.04	70.27
666.23	70.094
666.42	69.959
666.6	69.841
666.79	69.736
666.98	69.646
667.17	69.604
667.35	69.563
667.54	69.565
667.73	69.595
667.92	69.612
668.11	69.586
668.29	69.593
668.48	69.591
668.67	69.577
668.86	69.524
669.04	69.482
669.23	69.436
669.42	69.36
669.61	69.292
669.79	69.218
669.98	69.116
670.17	68.97
670.36	68.789
670.54	68.574
670.73	68.381
670.92	68.121
671.11	67.826
671.29	67.549
671.48	67.21
671.67	66.882
671.86	66.562
672.04	66.275
672.23	65.986
672.42	65.732
672.61	65.517
672.79	65.324
672.98	65.168
673.17	65.039
673.35	64.976
673.54	64.936
673.73	64.904
673.92	64.87
674.1	64.821
674.29	64.753
674.48	64.673
674.66	64.529
674.85	64.407
675.04	64.259
675.23	64.066
675.41	63.877
675.6	63.659
675.79	63.382
675.97	63.062
676.16	62.706
676.35	62.308
676.54	61.905
676.72	61.481
676.91	61.043
677.1	60.587
677.28	60.105
677.47	59.655
677.66	59.228
677.84	58.84
678.03	58.519
678.22	58.249
678.4	58.025
678.59	57.863
678.78	57.744
678.97	57.63
679.15	57.536
679.34	57.44
679.53	57.325
679.71	57.244
679.9	57.142
680.09	57.027
680.27	56.934
680.46	56.811
680.65	56.67
680.83	56.516
681.02	56.347
681.21	56.148
681.39	55.906
681.58	55.607
681.77	55.292
681.95	54.963
682.14	54.59
682.32	54.196
682.51	53.777
682.7	53.343
682.88	52.929
683.07	52.551
683.26	52.188
683.44	51.882
683.63	51.581
683.82	51.335
684	51.102
684.19	50.869
684.38	50.635
684.56	50.437
684.75	50.211
684.93	49.983
685.12	49.762
685.31	49.511
685.49	49.278
685.68	49.047
685.87	48.816
686.05	48.614
686.24	48.443
686.42	48.278
686.61	48.134
686.8	48.022
686.98	47.915
687.17	47.855
687.36	47.76
687.54	47.685
687.73	47.632
687.91	47.587
688.1	47.544
688.29	47.515
688.47	47.472
688.66	47.446
688.84	47.411
689.03	47.399
689.22	47.404
689.4	47.431
689.59	47.463
689.77	47.487
689.96	47.499
690.14	47.515
690.33	47.538
690.52	47.563
690.7	47.588
690.89	47.602
691.07	47.581
691.26	47.594
691.45	47.612
691.63	47.607
691.82	47.606
692	47.597
692.19	47.589
692.37	47.583
692.56	47.583
692.75	47.597
692.93	47.587
693.12	47.574
693.3	47.561
693.49	47.527
693.67	47.506
693.86	47.469
694.04	47.441
694.23	47.419
694.42	47.387
694.6	47.337
694.79	47.295
694.97	47.28
695.16	47.242
695.34	47.212
695.53	47.188
695.71	47.148
695.9	47.111
696.08	47.064
696.27	47.017
696.45	46.963
696.64	46.899
696.83	46.85
697.01	46.819
697.2	46.774
697.38	46.757
697.57	46.727
697.75	46.717
697.94	46.695
698.12	46.673
698.31	46.646
698.49	46.638
698.68	46.624
698.86	46.619
699.05	46.636
699.23	46.634
699.42	46.642
699.6	46.664
699.79	46.691
699.97	46.717
700.16	46.738
700.34	46.777
700.53	46.814
700.71	46.828
700.9	46.841
701.08	46.858
701.27	46.855
701.45	46.862
701.64	46.877
701.82	46.882
702.01	46.911
702.19	46.934
702.38	46.946
702.56	46.956
702.75	46.951
702.93	46.955
703.12	46.947
703.3	46.944
703.49	46.946
703.67	46.95
703.86	46.942
704.04	46.964
704.22	46.961
704.41	46.966
704.59	46.976
704.78	46.999
704.96	47.001
705.15	47.008
705.33	47.021
705.52	47.018
705.7	47.014
705.89	47.002
706.07	47.007
706.25	47.031
706.44	47.051
706.62	47.091
706.81	47.116
706.99	47.151
707.18	47.169
707.36	47.194
707.55	47.227
707.73	47.272
707.91	47.273
708.1	47.274
708.28	47.271
708.47	47.289
708.65	47.285
708.84	47.292
709.02	47.289
709.2	47.282
709.39	47.267
709.57	47.25
709.76	47.238
709.94	47.232
710.13	47.214
710.31	47.187
710.49	47.137
710.68	47.101
710.86	47.076
711.05	47.051
711.23	47.01
711.41	46.954
711.6	46.914
711.78	46.894
711.97	46.89
712.15	46.893
712.33	46.897
712.52	46.915
712.7	46.922
712.89	46.932
713.07	46.942
713.25	46.97
713.44	46.996
713.62	47.019
713.81	47.018
713.99	47.017
714.17	47.027
714.36	47.03
714.54	47.032
714.72	47.03
714.91	47.047
715.09	47.068
715.28	47.094
715.46	47.113
715.64	47.126
715.83	47.124
716.01	47.131
716.19	47.123
716.38	47.12
716.56	47.128
716.74	47.142
716.93	47.156
717.11	47.174
717.3	47.172
717.48	47.177
717.66	47.187
717.85	47.191
718.03	47.218
718.21	47.266
718.4	47.291
718.58	47.308
718.76	47.313
718.95	47.326
719.13	47.356
719.31	47.372
719.5	47.4
719.68	47.44
719.86	47.461
720.05	47.476
720.23	47.469
720.41	47.481
720.6	47.489
720.78	47.498
720.96	47.504
721.15	47.555
721.33	47.596
721.51	47.646
721.7	47.684
721.88	47.718
722.06	47.744
722.24	47.771
722.43	47.8
722.61	47.82
722.79	47.836
722.98	47.817
723.16	47.819
723.34	47.825
723.53	47.825
723.71	47.82
723.89	47.82
724.07	47.829
724.26	47.826
724.44	47.825
724.62	47.807
724.81	47.776
724.99	47.76
725.17	47.746
725.35	47.717
725.54	47.698
725.72	47.663
725.9	47.624
726.09	47.602
726.27	47.591
726.45	47.582
726.63	47.574
726.82	47.586
727	47.589
727.18	47.58
727.36	47.583
727.55	47.606
727.73	47.648
727.91	47.669
728.1	47.699
728.28	47.721
728.46	47.756
728.64	47.776
728.83	47.77
729.01	47.767
729.19	47.786
729.37	47.788
729.56	47.775
729.74	47.769
729.92	47.752
730.1	47.725
730.29	47.693
730.47	47.645
730.65	47.606
730.83	47.572
731.01	47.542
731.2	47.518
731.38	47.492
731.56	47.442
731.74	47.407
731.93	47.366
732.11	47.341
732.29	47.29
732.47	47.25
732.65	47.219
732.84	47.166
733.02	47.104
733.2	47.081
733.38	47.053
733.57	47.024
733.75	47.01
733.93	47
734.11	46.99
734.29	47.025
734.48	47.05
734.66	47.085
734.84	47.141
735.02	47.181
735.2	47.238
735.39	47.304
735.57	47.391
735.75	47.491
735.93	47.58
736.11	47.708
736.29	47.829
736.48	47.941
736.66	48.071
736.84	48.197
737.02	48.322
737.2	48.472
737.39	48.645
737.57	48.812
737.75	49.013
737.93	49.219
738.11	49.398
738.29	49.617
738.48	49.833
738.66	50.056
738.84	50.309
739.02	50.558
739.2	50.831
739.38	51.092
739.56	51.353
739.75	51.599
739.93	51.838
740.11	52.084
740.29	52.326
740.47	52.556
